dateid,platform,gamemode,mapname,matchid,roundnumber,objectivelocation,winrole,endroundreason,roundduration,clearancelevel,skillrank,role,team,haswon,operator,nbkills,isdead,primaryweapon,primaryweapontype,primarysight,primarygrip,primaryunderbarrel,primarybarrel,secondaryweapon,secondaryweapontype,secondarysight,secondarygrip,secondaryunderbarrel,secondarybarrel,secondarygadget
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,115,Gold,Defender,1,1,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,115,Gold,Defender,1,1,GSG9-JAGER,0,0,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,92,Gold,Defender,0,1,G.E.O.-MIRA,1,0,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Compensator,ITA12S,Shotguns,Reflex,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,79,Gold,Defender,1,1,SWAT-CASTLE,2,1,UMP45,Submachine_Guns,Reflex,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,Suppressor,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,23,Unranked,Attacker,0,0,GIGN-TWITCH,0,0,F2,Assault_Rifles,Reflex,Vertical,None,Compensator,P9,Pistols,None,None,None,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,23,Unranked,Attacker,0,0,GIGN-TWITCH,1,1,F2,Assault_Rifles,Reflex,Vertical,None,Compensator,P9,Pistols,None,None,None,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,23,Unranked,Attacker,0,1,GIGN-TWITCH,1,1,F2,Assault_Rifles,Reflex,Vertical,None,Compensator,P9,Pistols,None,None,None,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,128,Platinum,Attacker,1,0,GIGN-MONTAGNE,0,1,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,SMOKE_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,115,Gold,Defender,1,1,SAS-MUTE,0,0,MP5K,Submachine_Guns,Reflex,None,None,Flash,P226_MK_25,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,128,Platinum,Defender,1,1,NAVYSEAL-VALKYRIE,1,0,MPX,Submachine_Guns,RedDot,Vertical,None,Compensator,D-50,Pistols,None,None,Laser,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,51,Unranked,Attacker,1,1,BOPE-CAPITAO,0,1,PARA-308,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,PRB92,Pistols,None,None,Laser,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,128,Platinum,Defender,1,1,SAS-MUTE,2,1,MP5K,Submachine_Guns,RedDot,None,Laser,Compensator,P226_MK_25,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,128,Platinum,Defender,1,0,SWAT-PULSE,2,1,UMP45,Submachine_Guns,RedDot,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,2,ARMORY_LOCKERS,Defender,AttackersEliminated,201,111,Gold,Attacker,1,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,EosHolo,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,Laser,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,128,Platinum,Defender,1,1,SWAT-PULSE,2,0,UMP45,Submachine_Guns,RedDot,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,51,Unranked,Defender,1,1,GIGN-ROOK,0,1,MP5,Submachine_Guns,RedDot,Vertical,None,Suppressor,P9,Pistols,None,None,None,Suppressor,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,9,ARMORY_LOCKERS,Defender,ObjectiveProtected,232,51,Unranked,Defender,1,1,GIGN-ROOK,0,1,MP5,Submachine_Guns,RedDot,Vertical,None,Suppressor,P9,Pistols,None,None,None,Suppressor,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,128,Platinum,Defender,1,1,SAS-MUTE,3,0,MP5K,Submachine_Guns,RedDot,None,Laser,Compensator,P226_MK_25,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,5,WORKSHOP,Defender,ObjectiveProtected,236,115,Gold,Defender,1,1,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,115,Gold,Defender,1,0,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,92,Gold,Defender,0,1,GSG9-JAGER,1,0,416-C_CARBINE,Assault_Rifles,EosHolo,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,115,Gold,Attacker,1,0,GSG9-BLITZ,2,1,Shield,Shield,None,None,None,None,P12,Pistols,None,None,Laser,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,92,Gold,Defender,0,1,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,EosHolo,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523852341,8,ARMORY_LOCKERS,Defender,AttackersEliminated,226,111,Gold,Attacker,1,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,EosHolo,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,Laser,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,128,Platinum,Attacker,1,1,SAS-THATCHER,0,1,AR33,Assault_Rifles,Acog,Vertical,Laser,Compensator,P226_MK_25,Pistols,None,None,Laser,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,111,Gold,Defender,1,0,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Compensator,ITA12S,Shotguns,Reflex,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,164,Gold,Defender,0,0,JTF2-FROST,1,1,9mm_C1,Submachine_Guns,Reflex,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,None,MuzzleBrake,BARBED_WIRE
20170212,XONE,SECURE_AREA,BORDER,1523852341,3,TELLERS,Defender,AttackersEliminated,176,51,Unranked,Defender,1,1,GIGN-ROOK,0,1,MP5,Submachine_Guns,RedDot,Vertical,None,Suppressor,P9,Pistols,None,None,None,Suppressor,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,7,WORKSHOP,Defender,AttackersEliminated,213,51,Unranked,Defender,1,1,GIGN-ROOK,0,1,MP5,Submachine_Guns,RedDot,Vertical,None,Suppressor,P9,Pistols,None,None,None,Suppressor,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,6,WORKSHOP,Attacker,DefendersEliminated,182,115,Gold,Attacker,1,1,SPETSNAZ-FUZE,1,0,Shield,Shield,None,None,None,None,PMM,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523852341,1,ARMORY_LOCKERS,Attacker,DefendersEliminated,229,51,Unranked,Defender,1,0,SWAT-CASTLE,0,1,UMP45,Submachine_Guns,RedDot,Vertical,None,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,Suppressor,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523852341,4,OFFICES,Defender,AttackersEliminated,204,164,Gold,Defender,0,1,SWAT-CASTLE,2,0,UMP45,Submachine_Guns,Reflex,Vertical,Laser,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,95,Gold,Attacker,0,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523909061,3,OFFICES,Attacker,ObjectiveCaptured,103,126,Gold,Defender,1,0,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P12,Pistols,None,None,Laser,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,30,Gold,Attacker,1,1,SAS-SLEDGE,1,1,L85A2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,SMG-11,Submachine_Guns,Reflex,Vertical,None,Compensator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,3,OFFICES,Attacker,ObjectiveCaptured,103,81,Gold,Attacker,0,1,G.E.O.-JACKAL,1,0,C7E,Assault_Rifles,Acog,Vertical,None,Compensator,USP40,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,95,Gold,Defender,0,0,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,EosHolo,Vertical,None,Flash,ITA12S,Shotguns,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,110,Gold,Defender,0,0,SAS-SMOKE,0,1,M590A1,Shotguns,None,None,Laser,None,SMG-11,Submachine_Guns,RedDot,Vertical,None,Flash,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,121,Gold,Attacker,1,1,NAVYSEAL-BLACKBEARD,0,1,MK17_CQB,Assault_Rifles,Acog,Vertical,None,Flash,D-50,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,113,Gold,Attacker,1,1,G.E.O.-JACKAL,1,1,C7E,Assault_Rifles,Acog,Angle,None,MuzzleBrake,ITA12S,Shotguns,Reflex,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,113,Gold,Defender,1,1,BOPE-CAVEIRA,0,0,M12,Submachine_Guns,Reflex,None,None,MuzzleBrake,PRB92,Pistols,None,None,Laser,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,113,Gold,Defender,1,1,BOPE-CAVEIRA,2,1,M12,Submachine_Guns,Reflex,None,None,MuzzleBrake,PRB92,Pistols,None,None,Laser,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,3,OFFICES,Attacker,ObjectiveCaptured,103,110,Gold,Attacker,0,1,SWAT-ASH,0,1,R4-C,Assault_Rifles,Acog,Vertical,Laser,Suppressor,M45_MEUSOC,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,2,ARMORY_LOCKERS,Defender,AttackersEliminated,130,113,Gold,Attacker,1,0,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,Acog,Angle,None,MuzzleBrake,ITA12S,Shotguns,Reflex,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,121,Gold,Attacker,1,1,BOPE-CAPITAO,0,0,PARA-308,Assault_Rifles,Acog,Vertical,None,Compensator,PRB92,Pistols,None,None,None,MuzzleBrake,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,121,Gold,Defender,1,1,SWAT-CASTLE,2,0,UMP45,Submachine_Guns,RedDot,Vertical,None,HeavyBarrel,M45_MEUSOC,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,145,Gold,Attacker,0,0,GSG9-RESERVE,1,1,M870,Shotguns,Spectator,Spectator,Spectator,Spectator,P12,Pistols,Spectator,Spectator,Spectator,Spectator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,110,Gold,Attacker,0,0,SWAT-ASH,1,1,R4-C,Assault_Rifles,Acog,Vertical,Laser,Suppressor,M45_MEUSOC,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,110,Gold,Attacker,0,0,GSG9-RESERVE,0,1,M870,Shotguns,Spectator,Spectator,Spectator,Spectator,P12,Pistols,Spectator,Spectator,Spectator,Spectator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,151,Platinum,Attacker,1,1,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,ITA12S,Shotguns,None,None,None,None,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,3,OFFICES,Attacker,ObjectiveCaptured,103,95,Gold,Attacker,0,1,SWAT-THERMITE,1,1,556XI,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523909061,2,ARMORY_LOCKERS,Defender,AttackersEliminated,130,110,Gold,Defender,0,1,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,126,Gold,Attacker,1,1,SWAT-THERMITE,2,0,556XI,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,M45_MEUSOC,Pistols,None,None,Laser,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,110,Gold,Attacker,0,0,SAS-SLEDGE,0,1,L85A2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,SMG-11,Submachine_Guns,RedDot,Vertical,None,Flash,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,145,Gold,Defender,0,0,SPETSNAZ-KAPKAN,1,1,9x19VSN,Submachine_Guns,EosHolo,Vertical,None,Compensator,PMM,Pistols,None,None,Laser,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,3,OFFICES,Attacker,ObjectiveCaptured,103,110,Gold,Attacker,0,1,GIGN-MONTAGNE,0,1,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,121,Gold,Defender,1,1,SAS-SMOKE,2,0,M590A1,Shotguns,Reflex,None,Laser,None,SMG-11,Submachine_Guns,EosHolo,Vertical,None,HeavyBarrel,BARBED_WIRE
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,126,Gold,Defender,1,1,GSG9-BANDIT,0,1,MP7,Submachine_Guns,Acog,None,None,Flash,P12,Pistols,None,None,Laser,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,30,Gold,Defender,1,1,GSG9-BANDIT,1,0,MP7,Submachine_Guns,Acog,None,None,MuzzleBrake,P12,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,145,Gold,Defender,0,0,GSG9-BANDIT,1,1,M870,Shotguns,None,None,None,None,P12,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,151,Platinum,Attacker,1,1,SWAT-ASH,0,0,G36C,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,SMOKE_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,126,Gold,Attacker,1,1,SAS-THATCHER,1,1,AR33,Assault_Rifles,Acog,Vertical,None,Suppressor,P226_MK_25,Pistols,None,None,Laser,Suppressor,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,110,Gold,Defender,0,0,G.E.O.-MIRA,0,1,VECTOR_.45_ACP,Submachine_Guns,RedDot,Vertical,None,Flash,ITA12S,Shotguns,None,None,Laser,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523909061,2,ARMORY_LOCKERS,Defender,AttackersEliminated,130,95,Gold,Defender,0,1,SAS-MUTE,0,1,MP5K,Submachine_Guns,Reflex,None,None,MuzzleBrake,P226_MK_25,Pistols,None,None,None,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,2,ARMORY_LOCKERS,Defender,AttackersEliminated,130,121,Gold,Attacker,1,0,SAT-HIBANA,0,1,TYPE-89,Assault_Rifles,Acog,Vertical,None,Compensator,BEARING_9,Submachine_Guns,RedDot,None,None,Compensator,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,2,ARMORY_LOCKERS,Defender,AttackersEliminated,130,126,Gold,Attacker,1,0,SWAT-THERMITE,1,1,556XI,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,M45_MEUSOC,Pistols,None,None,Laser,MuzzleBrake,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523909061,2,ARMORY_LOCKERS,Defender,AttackersEliminated,130,145,Gold,Defender,0,1,JTF2-FROST,1,0,9mm_C1,Submachine_Guns,RedDot,Angle,None,HeavyBarrel,MK1_9mm,Pistols,None,None,Laser,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,81,Gold,Attacker,0,0,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,Acog,Vertical,None,Compensator,USP40,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,81,Gold,Defender,0,0,BOPE-CAVEIRA,0,1,SPAS-15,Shotguns,EosHolo,None,None,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,30,Gold,Attacker,1,1,SAS-SLEDGE,2,0,L85A2,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,SMG-11,Submachine_Guns,Reflex,Vertical,None,Compensator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,81,Gold,Attacker,0,0,G.E.O.-JACKAL,1,1,C7E,Assault_Rifles,Acog,Vertical,None,Compensator,USP40,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,95,Gold,Defender,0,0,GIGN-ROOK,0,1,MP5,Submachine_Guns,Reflex,Vertical,None,MuzzleBrake,LFP586,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,2,ARMORY_LOCKERS,Defender,AttackersEliminated,130,110,Gold,Defender,0,1,SAS-SMOKE,2,0,M590A1,Shotguns,None,None,Laser,None,SMG-11,Submachine_Guns,RedDot,Vertical,None,Flash,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,145,Gold,Attacker,0,0,GIGN-MONTAGNE,1,1,Shield,Shield,None,None,None,None,LFP586,Pistols,None,None,Laser,None,STUN_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,3,OFFICES,Attacker,ObjectiveCaptured,103,121,Gold,Defender,1,0,NAVYSEAL-VALKYRIE,1,1,MPX,Submachine_Guns,EosHolo,Vertical,None,Compensator,D-50,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,30,Gold,Defender,1,1,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,MuzzleBrake,P12,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523909061,3,OFFICES,Attacker,ObjectiveCaptured,103,145,Gold,Attacker,0,1,SAS-SLEDGE,0,0,M590A1,Shotguns,RedDot,None,Laser,None,SMG-11,Submachine_Guns,EosHolo,Vertical,Laser,Compensator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,110,Gold,Defender,0,0,GSG9-JAGER,2,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,126,Gold,Defender,1,1,SWAT-PULSE,1,0,UMP45,Submachine_Guns,Reflex,Vertical,Laser,MuzzleBrake,5.7_USG,Pistols,None,None,Laser,MuzzleBrake,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,4,OFFICES,Attacker,DefendersEliminated,117,110,Gold,Defender,0,0,GSG9-JAGER,0,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,Compensator,P12,Pistols,None,None,None,None,DEPLOYABLE_SHIELD
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,151,Platinum,Defender,1,1,GSG9-JAGER,1,1,416-C_CARBINE,Assault_Rifles,Acog,Vertical,None,HeavyBarrel,P12,Pistols,None,None,None,None,BARBED_WIRE
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,81,Gold,Defender,0,0,SAS-MUTE,0,1,MP5K,Submachine_Guns,Reflex,None,None,Compensator,P226_MK_25,Pistols,None,None,None,None,NITRO_CELL
20170212,XONE,SECURE_AREA,BORDER,1523909061,6,TELLERS,Attacker,DefendersEliminated,139,113,Gold,Attacker,1,1,SWAT-THERMITE,4,0,556XI,Assault_Rifles,Acog,Angle,None,MuzzleBrake,M45_MEUSOC,Pistols,None,None,None,Suppressor,CLAYMORE
20170212,XONE,SECURE_AREA,BORDER,1523909061,5,OFFICES,Defender,AttackersEliminated,122,110,Gold,Attacker,0,0,GSG9-RESERVE,0,1,552_COMMANDO,Assault_Rifles,Spectator,Spectator,Spectator,Spectator,P12,Pistols,Spectator,Spectator,Spectator,Spectator,FRAG_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,3,OFFICES,Attacker,ObjectiveCaptured,103,113,Gold,Defender,1,0,BOPE-CAVEIRA,2,0,M12,Submachine_Guns,Reflex,None,None,MuzzleBrake,PRB92,Pistols,None,None,Laser,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,2,ARMORY_LOCKERS,Defender,AttackersEliminated,130,81,Gold,Defender,0,1,BOPE-CAVEIRA,0,0,SPAS-15,Shotguns,EosHolo,None,None,None,PRB92,Pistols,None,None,None,None,IMPACT_GRENADE
20170212,XONE,SECURE_AREA,BORDER,1523909061,1,ARMORY_LOCKERS,Defender,ObjectiveProtected,233,95,Gold,Attacker,0,0,SWAT-THERMITE,0,1,556XI,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,None,CLAYMORE
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,139,Gold,Attacker,0,1,SWAT-ASH,0,1,R4-C,Assault_Rifles,Acog,Vertical,None,Compensator,M45_MEUSOC,Pistols,None,None,None,MuzzleBrake,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,3,STAFF_SECTION-EXECUTIVE_BEDROOM,Defender,AttackersEliminated,219,99,Gold,Attacker,0,0,GIGN-TWITCH,1,1,F2,Assault_Rifles,Acog,Vertical,None,Suppressor,P9,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,5,MEETING_ROOM-EXECUTIVE_OFFICE,Attacker,DefendersEliminated,233,73,Unranked,Attacker,0,1,G.E.O.-JACKAL,0,1,C7E,Assault_Rifles,None,Vertical,Laser,MuzzleBrake,USP40,Pistols,None,None,Laser,MuzzleBrake,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,1,CARGO_HOLD-LUGGAGE_HOLD,Defender,BombExploded,232,99,Gold,Attacker,0,0,GSG9-BLITZ,0,1,Shield,Shield,None,None,None,None,P12,Pistols,None,None,None,None,BREACH_CHARGE
20170212,XONE,BOMB,PLANE,1523916521,2,CARGO_HOLD-LUGGAGE_HOLD,Attacker,DefendersEliminated,210,73,Unranked,Defender,0,0,JTF2-FROST,0,1,9mm_C1,Submachine_Guns,Reflex,Angle,Laser,HeavyBarrel,MK1_9mm,Pistols,None,None,None,MuzzleBrake,DEPLOYABLE_SHIELD
